Timestamp,Maintenance Type,Duration (hours),Downtime (hours)
2020-03-20 03:21:28.568856885,Routine,12,40
2020-03-20 06:51:44.230423042,Corrective,15,11
2020-03-20 10:21:59.891989199,Corrective,20,10
2020-03-20 13:52:15.553555355,Corrective,12,40
2020-03-20 17:22:31.215121512,Routine,4,11
2020-03-20 20:52:46.876687669,Routine,13,10
2020-03-21 00:23:02.538253825,Preventive,4,9
2020-03-21 03:53:18.199819982,Routine,14,23
2020-03-21 07:23:33.861386138,Corrective,11,0
2020-03-21 10:53:49.522952295,Routine,17,34
2020-03-21 14:24:05.184518452,Preventive,4,14
2020-03-21 17:54:20.846084608,Preventive,18,46
2020-03-21 21:24:36.507650765,Routine,8,32
2020-03-22 00:54:52.169216921,Corrective,12,10
2020-03-22 04:25:07.830783078,Routine,18,21
2020-03-22 07:55:23.492349235,Preventive,22,25
2020-03-22 11:25:39.153915391,Preventive,3,5
2020-03-22 14:55:54.815481548,Preventive,8,0
2020-03-22 18:26:10.477047705,Routine,1,31
2020-03-22 21:56:26.138613861,Routine,22,17
2020-03-23 01:26:41.800180018,Corrective,14,36
2020-03-23 04:56:57.461746174,Routine,14,21
2020-03-23 08:27:13.123312331,Routine,6,15
2020-03-23 11:57:28.784878488,Routine,18,42
2020-03-23 15:27:44.446444644,Corrective,23,37
2020-03-23 18:58:00.108010801,Preventive,7,36
2020-03-23 22:28:15.769576957,Routine,1,35
2020-03-24 01:58:31.431143114,Preventive,19,46
2020-03-24 05:28:47.092709271,Preventive,13,33
2020-03-24 08:59:02.754275427,Preventive,16,12
2020-03-24 12:29:18.415841584,Corrective,18,20
2020-03-24 15:59:34.077407741,Preventive,11,17
2020-03-24 19:29:49.738973897,Preventive,8,40
2020-03-24 23:00:05.400540054,Preventive,1,7
2020-03-25 02:30:21.062106210,Corrective,19,19
2020-03-25 06:00:36.723672367,Preventive,7,20
2020-03-25 09:30:52.385238524,Routine,4,10
2020-03-25 13:01:08.046804680,Corrective,11,2
2020-03-25 16:31:23.708370837,Preventive,4,31
2020-03-25 20:01:39.369936993,Preventive,9,19
2020-03-25 23:31:55.031503150,Routine,7,22
2020-03-26 03:02:10.693069307,Routine,19,22
2020-03-26 06:32:26.354635463,Routine,11,40
2020-03-26 10:02:42.016201620,Corrective,11,30
2020-03-26 13:32:57.677767777,Corrective,9,21
2020-03-26 17:03:13.339333933,Routine,10,2
2020-03-26 20:33:29.000900090,Corrective,18,29
2020-03-27 00:03:44.662466246,Preventive,2,0
2020-03-27 03:34:00.324032403,Routine,16,31
2020-03-27 07:04:15.985598560,Corrective,21,1
2020-03-27 10:34:31.647164716,Corrective,19,12
2020-03-27 14:04:47.308730873,Routine,16,0
2020-03-27 17:35:02.970297029,Corrective,6,39
2020-03-27 21:05:18.631863186,Corrective,8,45
2020-03-28 00:35:34.293429343,Preventive,1,15
2020-03-28 04:05:49.954995499,Routine,17,30
2020-03-28 07:36:05.616561656,Routine,12,3
2020-03-28 11:06:21.278127813,Corrective,1,6
2020-03-28 14:36:36.939693969,Preventive,13,38
2020-03-28 18:06:52.601260126,Preventive,17,38
2020-03-28 21:37:08.262826282,Corrective,19,39
2020-03-29 01:07:23.924392439,Preventive,13,19
2020-03-29 04:37:39.585958596,Routine,18,14
2020-03-29 08:07:55.247524752,Corrective,5,46
2020-03-29 11:38:10.909090909,Routine,18,2
2020-03-29 15:08:26.570657065,Routine,2,3
2020-03-29 18:38:42.232223222,Routine,20,25
2020-03-29 22:08:57.893789379,Preventive,19,21
2020-03-30 01:39:13.555355535,Preventive,13,6
2020-03-30 05:09:29.216921692,Routine,22,42
2020-03-30 08:39:44.878487849,Routine,9,18
2020-03-30 12:10:00.540054005,Preventive,7,20
2020-03-30 15:40:16.201620162,Preventive,8,42
2020-03-30 19:10:31.863186318,Corrective,17,34
2020-03-30 22:40:47.524752475,Preventive,17,21
2020-03-31 02:11:03.186318632,Preventive,2,18
2020-03-31 05:41:18.847884788,Corrective,17,29
2020-03-31 09:11:34.509450945,Routine,23,13
2020-03-31 12:41:50.171017101,Routine,11,47
2020-03-31 16:12:05.832583258,Corrective,17,16
2020-03-31 19:42:21.494149415,Routine,10,47
2020-03-31 23:12:37.155715571,Corrective,2,42
2020-04-01 02:42:52.817281728,Routine,9,2
2020-04-01 06:13:08.478847885,Preventive,23,9
2020-04-01 09:43:24.140414041,Routine,22,17
2020-04-01 13:13:39.801980198,Corrective,18,45
2020-04-01 16:43:55.463546354,Corrective,17,41
2020-04-01 20:14:11.125112511,Corrective,10,19
2020-04-01 23:44:26.786678668,Preventive,13,39
2020-04-02 03:14:42.448244824,Corrective,4,1
2020-04-02 06:44:58.109810981,Preventive,16,36
2020-04-02 10:15:13.771377137,Corrective,21,2
2020-04-02 13:45:29.432943294,Preventive,5,4
2020-04-02 17:15:45.094509451,Routine,6,21
2020-04-02 20:46:00.756075607,Corrective,14,26
2020-04-03 00:16:16.417641764,Routine,7,6
2020-04-03 03:46:32.079207921,Routine,6,6
2020-04-03 07:16:47.740774077,Corrective,8,0
2020-04-03 10:47:03.402340234,Corrective,23,15
2020-04-03 14:17:19.063906390,Preventive,5,11
2020-04-03 17:47:34.725472547,Routine,3,33
2020-04-03 21:17:50.387038704,Corrective,20,2
2020-04-04 00:48:06.048604860,Routine,9,35
2020-04-04 04:18:21.710171017,Corrective,23,34
2020-04-04 07:48:37.371737173,Routine,17,22
2020-04-04 11:18:53.033303330,Corrective,16,1
2020-04-04 14:49:08.694869487,Preventive,19,19
2020-04-04 18:19:24.356435643,Preventive,19,7
2020-04-04 21:49:40.018001800,Routine,7,17
2020-04-05 01:19:55.679567957,Corrective,4,33
2020-04-05 04:50:11.341134113,Corrective,22,42
2020-04-05 08:20:27.002700270,Preventive,18,19
2020-04-05 11:50:42.664266426,Corrective,15,11
2020-04-05 15:20:58.325832583,Routine,8,14
2020-04-05 18:51:13.987398740,Routine,17,42
2020-04-05 22:21:29.648964896,Preventive,2,39
2020-04-06 01:51:45.310531053,Corrective,13,21
2020-04-06 05:22:00.972097209,Corrective,12,42
2020-04-06 08:52:16.633663366,Preventive,3,29
2020-04-06 12:22:32.295229523,Corrective,9,38
2020-04-06 15:52:47.956795679,Routine,5,44
2020-04-06 19:23:03.618361836,Preventive,8,42
2020-04-06 22:53:19.279927993,Corrective,23,4
2020-04-07 02:23:34.941494149,Routine,19,29
2020-04-07 05:53:50.603060306,Corrective,16,44
2020-04-07 09:24:06.264626462,Routine,16,11
2020-04-07 12:54:21.926192619,Routine,11,26
2020-04-07 16:24:37.587758776,Routine,5,21
2020-04-07 19:54:53.249324932,Corrective,23,2
2020-04-07 23:25:08.910891089,Corrective,19,15
2020-04-08 02:55:24.572457245,Routine,15,24
2020-04-08 06:25:40.234023402,Corrective,10,35
2020-04-08 09:55:55.895589559,Corrective,21,24
2020-04-08 13:26:11.557155715,Routine,16,9
2020-04-08 16:56:27.218721872,Preventive,16,40
2020-04-08 20:26:42.880288029,Routine,5,23
2020-04-08 23:56:58.541854185,Corrective,9,13
2020-04-09 03:27:14.203420342,Corrective,17,16
2020-04-09 06:57:29.864986498,Routine,3,31
2020-04-09 10:27:45.526552655,Corrective,20,19
2020-04-09 13:58:01.188118812,Preventive,7,0
2020-04-09 17:28:16.849684968,Preventive,15,25
2020-04-09 20:58:32.511251125,Corrective,11,22
2020-04-10 00:28:48.172817281,Routine,9,46
2020-04-10 03:59:03.834383438,Routine,22,16
2020-04-10 07:29:19.495949595,Preventive,7,46
2020-04-10 10:59:35.157515751,Routine,10,4
2020-04-10 14:29:50.819081908,Preventive,23,43
2020-04-10 18:00:06.480648065,Corrective,20,46
2020-04-10 21:30:22.142214221,Corrective,9,3
2020-04-11 01:00:37.803780378,Corrective,7,39
2020-04-11 04:30:53.465346534,Corrective,6,2
2020-04-11 08:01:09.126912691,Preventive,7,23
2020-04-11 11:31:24.788478848,Routine,4,16
2020-04-11 15:01:40.450045004,Routine,17,21
2020-04-11 18:31:56.111611161,Corrective,4,40
2020-04-11 22:02:11.773177317,Routine,15,37
2020-04-12 01:32:27.434743474,Routine,8,0
2020-04-12 05:02:43.096309631,Routine,21,12
2020-04-12 08:32:58.757875787,Corrective,15,32
2020-04-12 12:03:14.419441944,Corrective,8,19
2020-04-12 15:33:30.081008101,Preventive,7,14
2020-04-12 19:03:45.742574257,Routine,22,34
2020-04-12 22:34:01.404140414,Preventive,16,15
2020-04-13 02:04:17.065706570,Routine,19,27
2020-04-13 05:34:32.727272727,Preventive,18,32
2020-04-13 09:04:48.388838884,Preventive,14,14
2020-04-13 12:35:04.050405040,Routine,9,26
2020-04-13 16:05:19.711971197,Corrective,5,24
2020-04-13 19:35:35.373537353,Routine,22,21
2020-04-13 23:05:51.035103510,Preventive,14,30
2020-04-14 02:36:06.696669667,Routine,2,26
2020-04-14 06:06:22.358235824,Preventive,11,17
2020-04-14 09:36:38.019801980,Preventive,21,31
2020-04-14 13:06:53.681368136,Preventive,12,27
2020-04-14 16:37:09.342934294,Preventive,7,28
2020-04-14 20:07:25.004500450,Routine,8,17
2020-04-14 23:37:40.666066606,Routine,13,33
2020-04-15 03:07:56.327632762,Routine,10,12
2020-04-15 06:38:11.989198920,Preventive,3,46
2020-04-15 10:08:27.650765076,Corrective,2,43
2020-04-15 13:38:43.312331232,Preventive,5,36
2020-04-15 17:08:58.973897390,Preventive,19,40
2020-04-15 20:39:14.635463546,Preventive,2,13
2020-04-16 00:09:30.297029702,Corrective,15,46
2020-04-16 03:39:45.958595860,Corrective,9,13
2020-04-16 07:10:01.620162016,Routine,19,44
2020-04-16 10:40:17.281728172,Corrective,4,23
2020-04-16 14:10:32.943294330,Routine,9,2
2020-04-16 17:40:48.604860486,Corrective,23,42
2020-04-16 21:11:04.266426642,Preventive,21,32
2020-04-17 00:41:19.927992798,Routine,19,43
2020-04-17 04:11:35.589558956,Corrective,22,37
2020-04-17 07:41:51.251125112,Routine,15,21
2020-04-17 11:12:06.912691268,Preventive,23,29
2020-04-17 14:42:22.574257426,Preventive,18,36
2020-04-17 18:12:38.235823582,Routine,4,22
2020-04-17 21:42:53.897389738,Routine,16,35
2020-04-18 01:13:09.558955896,Routine,19,39
2020-04-18 04:43:25.220522052,Preventive,21,14
2020-04-18 08:13:40.882088208,Routine,10,44
2020-04-18 11:43:56.543654366,Preventive,4,40
2020-04-18 15:14:12.205220522,Corrective,19,33
2020-04-18 18:44:27.866786678,Corrective,22,27
2020-04-18 22:14:43.528352834,Preventive,22,38
2020-04-19 01:44:59.189918992,Corrective,17,14
2020-04-19 05:15:14.851485148,Corrective,4,27
2020-04-19 08:45:30.513051304,Preventive,17,40
2020-04-19 12:15:46.174617462,Routine,18,25
2020-04-19 15:46:01.836183618,Routine,14,3
2020-04-19 19:16:17.497749774,Corrective,11,41
2020-04-19 22:46:33.159315932,Corrective,14,6
2020-04-20 02:16:48.820882088,Corrective,19,9
2020-04-20 05:47:04.482448244,Routine,15,4
2020-04-20 09:17:20.144014402,Preventive,2,36
2020-04-20 12:47:35.805580558,Routine,10,2
2020-04-20 16:17:51.467146714,Routine,10,22
2020-04-20 19:48:07.128712870,Preventive,9,29
2020-04-20 23:18:22.790279028,Corrective,18,46
2020-04-21 02:48:38.451845184,Routine,2,8
2020-04-21 06:18:54.113411340,Corrective,3,0
2020-04-21 09:49:09.774977498,Preventive,4,14
2020-04-21 13:19:25.436543654,Preventive,2,17
2020-04-21 16:49:41.098109810,Corrective,13,24
2020-04-21 20:19:56.759675968,Routine,13,40
2020-04-21 23:50:12.421242124,Corrective,7,40
2020-04-22 03:20:28.082808280,Routine,10,32
2020-04-22 06:50:43.744374438,Corrective,21,41
2020-04-22 10:20:59.405940594,Corrective,16,39
2020-04-22 13:51:15.067506750,Corrective,17,6
2020-04-22 17:21:30.729072906,Corrective,20,23
2020-04-22 20:51:46.390639064,Routine,18,45
2020-04-23 00:22:02.052205220,Routine,15,46
2020-04-23 03:52:17.713771376,Routine,15,27
2020-04-23 07:22:33.375337534,Routine,6,16
2020-04-23 10:52:49.036903690,Routine,17,22
2020-04-23 14:23:04.698469846,Routine,9,25
2020-04-23 17:53:20.360036004,Routine,15,14
2020-04-23 21:23:36.021602160,Preventive,21,15
2020-04-24 00:53:51.683168316,Preventive,7,18
2020-04-24 04:24:07.344734474,Preventive,22,47
2020-04-24 07:54:23.006300630,Corrective,11,2
2020-04-24 11:24:38.667866786,Routine,9,46
2020-04-24 14:54:54.329432942,Preventive,5,17
2020-04-24 18:25:09.990999100,Routine,1,21
2020-04-24 21:55:25.652565256,Preventive,22,40
2020-04-25 01:25:41.314131412,Preventive,9,4
2020-04-25 04:55:56.975697570,Corrective,12,7
2020-04-25 08:26:12.637263726,Routine,1,37
2020-04-25 11:56:28.298829882,Preventive,1,47
2020-04-25 15:26:43.960396040,Preventive,21,33
2020-04-25 18:56:59.621962196,Corrective,5,18
2020-04-25 22:27:15.283528352,Corrective,14,34
2020-04-26 01:57:30.945094510,Routine,1,26
2020-04-26 05:27:46.606660666,Routine,7,6
2020-04-26 08:58:02.268226822,Preventive,8,27
2020-04-26 12:28:17.929792978,Corrective,16,8
2020-04-26 15:58:33.591359136,Routine,17,38
2020-04-26 19:28:49.252925292,Routine,1,1
2020-04-26 22:59:04.914491448,Routine,10,15
2020-04-27 02:29:20.576057606,Routine,19,39
2020-04-27 05:59:36.237623762,Corrective,6,43
2020-04-27 09:29:51.899189918,Routine,15,27
2020-04-27 13:00:07.560756076,Routine,7,36
2020-04-27 16:30:23.222322232,Corrective,10,21
2020-04-27 20:00:38.883888388,Routine,3,8
2020-04-27 23:30:54.545454546,Routine,16,47
2020-04-28 03:01:10.207020702,Preventive,6,38
2020-04-28 06:31:25.868586858,Corrective,10,47
2020-04-28 10:01:41.530153014,Corrective,23,18
2020-04-28 13:31:57.191719172,Preventive,16,45
2020-04-28 17:02:12.853285328,Routine,16,26
2020-04-28 20:32:28.514851484,Routine,12,26
2020-04-29 00:02:44.176417642,Routine,19,36
2020-04-29 03:32:59.837983798,Corrective,2,6
2020-04-29 07:03:15.499549954,Corrective,4,34
2020-04-29 10:33:31.161116112,Routine,6,8
2020-04-29 14:03:46.822682268,Routine,12,39
2020-04-29 17:34:02.484248424,Preventive,19,35
2020-04-29 21:04:18.145814582,Routine,4,5
2020-04-30 00:34:33.807380738,Preventive,9,8
2020-04-30 04:04:49.468946894,Routine,13,2
2020-04-30 07:35:05.130513050,Preventive,11,29
2020-04-30 11:05:20.792079208,Corrective,16,41
2020-04-30 14:35:36.453645364,Routine,6,7
2020-04-30 18:05:52.115211520,Preventive,3,13
2020-04-30 21:36:07.776777678,Corrective,3,25
2020-05-01 01:06:23.438343834,Corrective,12,47
2020-05-01 04:36:39.099909990,Routine,6,25
2020-05-01 08:06:54.761476148,Routine,22,10
2020-05-01 11:37:10.423042304,Routine,22,10
2020-05-01 15:07:26.084608460,Corrective,21,18
2020-05-01 18:37:41.746174618,Preventive,2,7
2020-05-01 22:07:57.407740774,Routine,4,24
2020-05-02 01:38:13.069306930,Preventive,23,36
2020-05-02 05:08:28.730873086,Routine,12,35
2020-05-02 08:38:44.392439244,Preventive,22,43
2020-05-02 12:09:00.054005400,Preventive,8,35
2020-05-02 15:39:15.715571556,Preventive,20,29
2020-05-02 19:09:31.377137714,Preventive,14,36
2020-05-02 22:39:47.038703870,Preventive,21,11
2020-05-03 02:10:02.700270026,Corrective,21,16
2020-05-03 05:40:18.361836184,Corrective,19,38
2020-05-03 09:10:34.023402340,Routine,11,34
2020-05-03 12:40:49.684968496,Corrective,17,21
2020-05-03 16:11:05.346534654,Preventive,12,1
2020-05-03 19:41:21.008100810,Routine,17,47
2020-05-03 23:11:36.669666966,Corrective,20,42
2020-05-04 02:41:52.331233122,Preventive,20,47
2020-05-04 06:12:07.992799280,Corrective,21,23
2020-05-04 09:42:23.654365436,Corrective,22,45
2020-05-04 13:12:39.315931592,Preventive,1,39
2020-05-04 16:42:54.977497750,Preventive,4,22
2020-05-04 20:13:10.639063906,Preventive,23,10
2020-05-04 23:43:26.300630062,Corrective,18,31
2020-05-05 03:13:41.962196220,Preventive,20,1
2020-05-05 06:43:57.623762376,Routine,7,47
2020-05-05 10:14:13.285328532,Preventive,23,12
2020-05-05 13:44:28.946894690,Routine,21,4
2020-05-05 17:14:44.608460846,Routine,9,44
2020-05-05 20:45:00.270027002,Corrective,4,19
2020-05-06 00:15:15.931593158,Corrective,8,31
2020-05-06 03:45:31.593159316,Routine,1,28
2020-05-06 07:15:47.254725472,Preventive,12,34
2020-05-06 10:46:02.916291628,Preventive,2,36
2020-05-06 14:16:18.577857786,Preventive,23,26
2020-05-06 17:46:34.239423942,Corrective,9,2
2020-05-06 21:16:49.900990098,Corrective,17,24
2020-05-07 00:47:05.562556256,Corrective,9,29
2020-05-07 04:17:21.224122412,Corrective,23,28
2020-05-07 07:47:36.885688568,Routine,14,35
2020-05-07 11:17:52.547254726,Preventive,14,4
2020-05-07 14:48:08.208820882,Corrective,1,18
2020-05-07 18:18:23.870387038,Corrective,12,11
2020-05-07 21:48:39.531953194,Routine,14,47
2020-05-08 01:18:55.193519352,Preventive,19,44
2020-05-08 04:49:10.855085508,Preventive,23,46
2020-05-08 08:19:26.516651664,Preventive,16,8
2020-05-08 11:49:42.178217822,Routine,15,33
2020-05-08 15:19:57.839783978,Preventive,6,26
2020-05-08 18:50:13.501350134,Corrective,23,34
2020-05-08 22:20:29.162916292,Corrective,7,36
2020-05-09 01:50:44.824482448,Corrective,14,36
2020-05-09 05:21:00.486048604,Corrective,3,16
2020-05-09 08:51:16.147614762,Preventive,15,33
2020-05-09 12:21:31.809180918,Preventive,9,4
2020-05-09 15:51:47.470747074,Corrective,15,40
2020-05-09 19:22:03.132313230,Corrective,15,21
2020-05-09 22:52:18.793879388,Routine,18,44
2020-05-10 02:22:34.455445544,Corrective,2,2
2020-05-10 05:52:50.117011700,Preventive,6,22
2020-05-10 09:23:05.778577858,Routine,18,32
2020-05-10 12:53:21.440144014,Corrective,2,34
2020-05-10 16:23:37.101710170,Routine,14,2
2020-05-10 19:53:52.763276328,Corrective,23,0
2020-05-10 23:24:08.424842484,Preventive,11,47
2020-05-11 02:54:24.086408640,Preventive,10,40
2020-05-11 06:24:39.747974798,Routine,3,42
2020-05-11 09:54:55.409540954,Corrective,22,12
2020-05-11 13:25:11.071107110,Preventive,14,29
2020-05-11 16:55:26.732673266,Corrective,2,19
2020-05-11 20:25:42.394239424,Corrective,13,12
2020-05-11 23:55:58.055805580,Preventive,23,31
2020-05-12 03:26:13.717371736,Preventive,3,11
2020-05-12 06:56:29.378937894,Routine,12,2
2020-05-12 10:26:45.040504050,Corrective,11,18
2020-05-12 13:57:00.702070206,Routine,5,7
2020-05-12 17:27:16.363636364,Preventive,10,32
2020-05-12 20:57:32.025202520,Preventive,22,14
2020-05-13 00:27:47.686768676,Routine,11,40
2020-05-13 03:58:03.348334834,Routine,9,40
2020-05-13 07:28:19.009900990,Corrective,1,18
2020-05-13 10:58:34.671467146,Routine,16,15
2020-05-13 14:28:50.333033302,Preventive,1,25
2020-05-13 17:59:05.994599460,Routine,10,13
2020-05-13 21:29:21.656165616,Preventive,3,30
2020-05-14 00:59:37.317731772,Corrective,7,31
2020-05-14 04:29:52.979297930,Routine,9,0
2020-05-14 08:00:08.640864086,Preventive,10,12
2020-05-14 11:30:24.302430242,Preventive,11,36
2020-05-14 15:00:39.963996400,Corrective,8,40
2020-05-14 18:30:55.625562556,Routine,19,11
2020-05-14 22:01:11.287128712,Corrective,2,43
2020-05-15 01:31:26.948694870,Preventive,23,37
2020-05-15 05:01:42.610261026,Routine,15,40
2020-05-15 08:31:58.271827182,Corrective,11,40
2020-05-15 12:02:13.933393338,Corrective,16,37
2020-05-15 15:32:29.594959496,Routine,14,7
2020-05-15 19:02:45.256525652,Preventive,6,23
2020-05-15 22:33:00.918091808,Preventive,11,9
2020-05-16 02:03:16.579657966,Corrective,2,27
2020-05-16 05:33:32.241224122,Corrective,14,1
2020-05-16 09:03:47.902790278,Routine,4,21
2020-05-16 12:34:03.564356436,Routine,23,24
2020-05-16 16:04:19.225922592,Corrective,19,34
2020-05-16 19:34:34.887488748,Routine,3,33
2020-05-16 23:04:50.549054906,Routine,8,30
2020-05-17 02:35:06.210621062,Routine,2,7
2020-05-17 06:05:21.872187218,Routine,12,24
2020-05-17 09:35:37.533753374,Routine,22,10
2020-05-17 13:05:53.195319532,Corrective,14,26
2020-05-17 16:36:08.856885688,Corrective,15,24
2020-05-17 20:06:24.518451844,Preventive,4,44
2020-05-17 23:36:40.180018002,Corrective,6,9
2020-05-18 03:06:55.841584158,Corrective,7,7
2020-05-18 06:37:11.503150314,Corrective,17,15
2020-05-18 10:07:27.164716472,Corrective,13,39
2020-05-18 13:37:42.826282628,Corrective,6,13
2020-05-18 17:07:58.487848784,Corrective,17,1
2020-05-18 20:38:14.149414942,Preventive,13,37
2020-05-19 00:08:29.810981098,Routine,20,9
2020-05-19 03:38:45.472547254,Routine,13,1
2020-05-19 07:09:01.134113410,Preventive,19,1
2020-05-19 10:39:16.795679568,Corrective,7,0
2020-05-19 14:09:32.457245724,Corrective,21,28
2020-05-19 17:39:48.118811880,Preventive,22,29
2020-05-19 21:10:03.780378038,Preventive,23,13
2020-05-20 00:40:19.441944194,Routine,22,12
2020-05-20 04:10:35.103510350,Preventive,12,24
2020-05-20 07:40:50.765076508,Preventive,5,6
2020-05-20 11:11:06.426642664,Routine,2,26
2020-05-20 14:41:22.088208820,Preventive,5,0
2020-05-20 18:11:37.749774978,Preventive,1,44
2020-05-20 21:41:53.411341134,Corrective,1,16
2020-05-21 01:12:09.072907290,Preventive,4,46
2020-05-21 04:42:24.734473446,Routine,5,46
2020-05-21 08:12:40.396039604,Corrective,15,25
